id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,Price
6762825738,42697,3,1.75,1080,1306,1,0,0,3,331000
6762825739,42697,3,1.75,1300,9079,1,0,0,3,331000
6762825879,42697,3,1.75,2080,5969,1,0,2,3,329950
6762826062,42697,4,1,2410,6975,1,0,0,3,325000
6762826188,42697,3,1,1290,12231,1,0,0,3,323000
6762826528,42697,4,1.75,1850,8580,1,0,0,3,315000
6762826983,42697,3,2.25,1790,6930,1,0,0,3,304500
6762827226,42697,3,2.25,2100,8163,2,0,0,3,299900
6762827433,42697,4,2.5,1788,10183,2,0,0,4,294400
6762827581,42697,3,2,1760,6600,1,0,0,3,290000
6762827582,42697,2,2,1590,9375,1,0,0,3,290000
6762828348,42697,3,3,2430,10500,1,0,0,4,272000
6762828848,42697,4,1.75,1830,5375,1,0,0,2,260000
6762829050,42697,3,1,1230,10170,1,0,0,3,255000
6762829343,42697,2,1,560,7560,1,0,0,3,249900
6762829420,42697,4,2,1750,8116,1,0,0,4,247000
6762829664,42697,3,2,1190,10299,1,0,0,3,240000
6762829894,42697,3,1.75,1420,8738,1,0,0,4,234000
6762830170,42697,3,1,960,6500,1,0,0,4,225000
6762830290,42697,3,1,1000,223462,1,0,2,4,220000
6762830358,42697,3,1.5,1080,9774,1,0,0,3,218250
6762830403,42697,3,1,1730,7950,1,0,0,4,216000
6762830448,42697,3,1,1260,7897,1,0,0,3,215000
6762830577,42697,2,1,970,8874,1,0,0,3,210000
6762830625,42697,2,1,840,4200,1,0,0,3,208417
6762830838,42697,2,1,860,5000,1,0,0,3,199988
6762831111,42697,3,1,1160,18055,1,0,0,2,182000
6762831369,42697,3,1,960,8291,1,0,0,3,158800
6762810203,42698,4,3.75,5150,453895,2,0,3,3,2140000
6762810400,42698,4,3.75,7620,29536,2,0,3,3,1680000
6762810788,42698,5,3,3650,16600,1,0,3,4,1310000
6762810907,42698,4,4.25,4980,13000,2,0,3,3,1250000
6762810956,42698,5,2.25,3440,5000,2,0,2,5,1230000
6762811617,42698,3,1.5,2390,4000,1.5,0,0,3,978000
6762811914,42698,5,3.5,3420,4216,2,0,0,3,925000
6762813125,42698,3,1.75,2050,4080,2,0,0,3,790000
6762813322,42698,4,1.75,2090,5050,1,0,0,4,775000
6762813323,42698,3,2,1160,13747,1,0,0,5,775000
6762813544,42698,3,2.75,2610,11290,1,0,0,3,757000
6762813644,42698,4,2.75,2640,3750,2,0,0,5,750000
6762814018,42698,4,1.75,2700,6000,1,0,0,4,725000
6762814282,42698,4,2.25,2920,17023,1,0,0,4,707000
6762814382,42698,4,1.75,1730,6500,1,0,0,3,700000
6762814829,42698,3,1.75,2130,4400,1,0,0,3,675000
6762815018,42698,4,2,1530,4080,1.5,0,0,4,664000
6762815019,42698,6,2.5,3190,12196,2,0,0,4,664000
6762815411,42698,2,2.25,2770,11884,1,0,3,4,645000
6762815592,42698,3,2.5,3610,26359,1,0,0,3,635000
6762815974,42698,4,2.25,1880,3000,2,0,0,3,616500
6762816540,42698,3,1.75,1560,7424,1,0,0,5,592000
6762816970,42698,8,3,3840,15990,1,0,0,3,575000
6762817294,42698,4,1.75,2060,4080,1.5,0,0,3,562000
6762817363,42698,3,3.25,1530,1786,2,0,0,3,560000
6762817407,42698,2,3,1650,960,3,0,0,3,559000
6762817514,42698,2,1,820,3700,1,0,0,5,554000
6762817772,42698,3,2,1340,3000,2,0,0,5,549000
6762818295,42698,4,2.5,2000,4700,1.5,0,0,4,530000
6762818883,42698,4,2.5,2010,9075,1,0,0,4,510000
6762819007,42698,4,2.5,2420,5006,2,0,0,3,505000
6762819153,42698,4,2,2760,27631,2,0,0,4,500000
6762819154,42698,4,4.5,2690,7350,1.5,0,0,5,500000
6762819155,42698,4,2,2280,7200,1,0,0,4,500000
6762819592,42698,3,1,1600,6250,1.5,0,0,3,488000
6762820068,42698,3,2.25,1620,12309,2,0,0,3,473000
6762820646,42698,3,1.75,1760,11371,1,0,0,5,455000
6762821166,42698,4,2.25,1840,7575,1,0,0,4,442500
6762821336,42698,2,1.5,1130,1340,2,0,0,3,439108
6762821398,42698,3,2,1760,2875,2,0,2,3,437500
6762821399,42698,3,1,1630,16393,1,0,0,3,437500
6762821608,42698,2,2,1400,10052,1,0,0,3,431750
6762821987,42698,4,3.25,3266,5398,2,0,0,3,424950
6762822172,42698,3,1.5,1400,1091,3,0,0,3,419500
6762822669,42698,4,2.75,2360,7716,1,0,0,3,405000
6762822787,42698,4,2.5,2578,4554,2,0,0,3,400950
6762823008,42698,2,1,700,3400,1,0,0,3,399000
6762823088,42698,3,1,1980,9540,1,0,0,3,396000
6762823307,42698,3,2,1910,11576,1,0,0,3,390000
6762824100,42698,2,1,1270,1399,3,0,0,3,370000
6762824460,42698,6,1.75,2230,10080,1,0,0,3,360000
6762824767,42698,4,2.5,1912,5000,2,0,0,3,353000
6762825021,42698,1,1,1230,9300,1.5,0,0,4,349950
6762825184,42698,3,1,1620,10610,1,0,0,4,345000
6762825368,42698,3,1,1710,10190,1,0,0,3,340000
6762825982,42698,4,1.75,2290,7380,1,0,0,3,326000
6762825988,42698,3,1.5,1540,8110,1,0,0,4,325500
6762826301,42698,2,2.25,1550,1827,2,0,0,3,320000
6762826938,42698,2,1,1000,8212,1,0,0,4,305000
6762827279,42698,4,2.5,1820,7575,1,0,0,3,299000
6762827866,42698,3,2,1820,15068,2,0,2,3,283000
6762828069,42698,3,2,1640,5650,1,0,0,3,279000
6762828939,42698,4,3,2710,7199,1,0,0,4,258000
6762830094,42698,1,2,1150,9812,1,0,0,4,227000
6762830370,42698,4,1,1640,10455,1,0,0,3,218000
6762830397,42698,3,2.5,1650,5000,2,0,0,3,216300
6762830929,42698,2,1,720,9520,1,0,0,4,195000
6762830999,42698,3,1.75,1520,9600,1,0,0,4,190000
6762831018,42698,3,1,920,6460,1,0,0,5,189950
6762831439,42698,2,1,720,212137,1,0,0,3,150000
6762831440,42698,2,1,720,4120,1,0,0,5,150000
6762810205,42699,4,2.75,3190,19513,2,0,4,4,2130000
6762810356,42699,4,3.5,4440,20668,2,0,2,5,1730000
6762810444,42699,4,2.75,4270,5432,2,0,0,3,1610000
6762810499,42699,5,2.5,2870,16238,2,0,0,4,1560000
6762810546,42699,4,3.75,3770,4000,2.5,0,0,5,1500000
6762811860,42699,3,1.5,1870,3300,2,0,2,3,933000
6762812076,42699,3,1.5,2160,2260,2,0,2,5,900000
6762812655,42699,4,2.5,3450,35100,2,0,0,3,832500
6762812830,42699,5,3.25,3230,5000,2,0,1,3,815000
6762813645,42699,4,3.5,3050,7020,2,0,3,3,750000
6762813726,42699,4,2.75,2110,8190,1.5,0,0,5,746000
6762813924,42699,4,2.75,3660,150282,2,0,0,3,730000
6762814215,42699,4,2.25,2410,16650,1,0,0,4,711800
6762814306,42699,3,3,1970,20978,2,1,3,4,705000
6762814435,42699,2,2.5,2390,7489,1,0,0,3,699950
6762815074,42699,3,2,2080,8000,1,0,0,5,660000
6762815299,42699,3,2.75,1540,1251,2,0,0,3,650000
6762816067,42699,3,3,2330,10327,1,0,0,3,612000
6762816829,42699,3,2.5,2180,40278,2,0,0,3,580000
6762816971,42699,3,1.75,2270,10136,2,0,0,3,575000
6762817222,42699,4,2.5,2520,13156,1,0,0,3,565000
6762817275,42699,3,2,1580,5289,1,0,0,3,563000
6762818484,42699,1,1,830,3200,1,0,0,3,525000
6762819386,42699,2,1.75,1850,2530,2.5,0,0,4,495000
6762819557,42699,3,2,1580,4010,1,0,0,4,489950
6762819662,42699,4,3.5,3273,5115,2,0,0,3,485000
6762820200,42699,3,2.25,2620,10659,1,0,0,3,469000
6762821104,42699,2,1.5,1510,2001,2,0,0,4,445000
6762821508,42699,3,1.75,1750,16748,1,0,0,3,435000
6762821917,42699,4,2.25,2200,8384,1,0,0,3,425000
6762822105,42699,5,2.75,2540,27007,1,0,0,3,420000
6762823146,42699,4,2.5,2250,6840,2,0,0,3,395000
6762824572,42699,5,2.5,2390,8775,1,0,0,4,358000
6762824600,42699,5,2.75,1540,4000,1,0,0,3,357000
6762824687,42699,3,1.5,1240,15867,1,0,0,3,355000
6762825185,42699,3,1,1390,2640,1.5,0,0,3,345000
6762826150,42699,3,2.5,1560,9600,1,0,0,3,324950
6762827211,42699,3,2.5,1320,3150,2,0,0,3,299950
6762827394,42699,3,2.5,1690,4102,2,0,0,3,295000
6762829267,42699,3,1.75,1910,10230,1,0,0,4,250000
6762829268,42699,4,3,1800,2500,2,0,0,3,250000
6762830228,42699,3,2,1670,6824,1,0,0,3,223000
6762830449,42699,3,1.75,1280,10016,1,0,0,4,215000
6762830656,42699,2,1,1130,8160,1,0,0,4,207000
6762830969,42699,3,1.75,1240,10361,1,0,0,3,192000
6762831481,42699,3,1.5,1200,2002,2,0,0,3,140000
6762831581,42699,1,1,560,5700,1,0,0,3,106000
6762811635,42701,4,3.5,3130,52322,2,0,0,3,975000
6762822959,42701,3,2.5,1230,922,2,0,0,3,399950
6762819299,42702,4,2.5,3216,5902,2,0,0,3,498445
6762830110,42702,3,1,1520,7200,1,0,0,3,226000
6762831602,42702,3,1,980,2490,2,0,0,4,90000
6762811496,42703,3,2.25,3040,52302,1,0,0,3,1000000
6762810230,42704,5,3.5,5230,8960,2,0,0,3,1990000
6762810276,42704,4,4.25,4285,9345,2,0,0,3,1890000
6762810429,42704,3,3.5,4660,21164,2,1,4,3,1640000
6762810529,42704,6,3.5,3720,11690,2,0,0,3,1520000
6762810611,42704,5,3.5,3420,8000,2,0,0,3,1440000
6762810612,42704,4,2.75,2660,9547,1,0,1,3,1440000
6762810988,42704,4,2.25,3270,6000,2,0,0,5,1210000
6762811051,42704,4,3.25,3960,12895,2,0,0,3,1190000
6762811233,42704,4,2.5,3830,13800,1,0,4,4,1100000
6762811403,42704,4,4,4090,51908,2,0,0,3,1040000
6762811775,42704,4,4,5635,9695,2,0,3,3,950000
6762811861,42704,4,2.5,3640,6389,2,0,0,3,932990
6762812009,42704,5,3,2640,5096,2,0,0,3,910000
6762812046,42704,2,1.5,1140,7800,1,0,0,4,903000
6762812645,42704,3,2.25,2550,4089,2,0,0,3,834000
6762812701,42704,3,1.75,1740,8560,1,0,0,3,827235
6762812995,42704,6,4.25,5480,189050,2,0,0,4,800000
6762813047,42704,4,3.5,3290,20107,2,0,4,3,799000
6762813062,42704,3,2.75,2590,12063,2,0,0,3,796500
6762813324,42704,3,1.75,3520,12350,1,0,4,4,775000
6762814194,42704,5,2.75,2920,9163,1,0,0,4,713500
6762814885,42704,3,1,1220,8573,1,0,0,4,672000
6762814956,42704,3,1,1400,1581,1.5,0,0,5,667000
6762815075,42704,4,1.5,1960,4500,1.5,0,2,3,660000
6762815196,42704,4,2.5,2160,7000,2,0,0,4,653000
6762815412,42704,3,2.25,3280,79279,1,0,0,3,645000
6762815593,42704,3,1.5,2240,5300,1,0,0,5,635000
6762815636,42704,4,1.5,2720,37258,2,0,0,3,632500
6762816013,42704,3,1.75,2220,7224,1,0,2,3,615000
6762816208,42704,4,1.75,2250,5562,1,0,0,4,605000
6762816423,42704,4,2,3410,15143,2,0,0,4,599000
6762816972,42704,2,1.75,1840,4076,1,0,0,3,575000
6762816973,42704,4,2.75,1610,11201,1,0,0,5,575000
6762817039,42704,4,1.75,1710,8947,1,0,0,4,571900
6762817364,42704,3,2.5,2020,11935,1,0,0,4,560000
6762817479,42704,4,1.75,2260,11000,1,0,0,3,555000
6762817480,42704,4,2.25,1720,2300,1,0,0,3,555000
6762818094,42704,4,2.5,2520,4831,2,0,0,3,536000
6762818763,42704,2,1,910,4725,1,0,0,3,515000
6762818764,42704,5,2.75,2980,4502,2,0,0,3,515000
6762819156,42704,3,1.5,2220,8994,1,0,0,4,500000
6762819157,42704,4,2.5,1900,5001,1,0,0,3,500000
6762819387,42704,4,3,3620,403693,2,0,2,3,495000
6762819514,42704,3,1.75,1600,6250,1,0,0,3,490000
6762819804,42704,3,1,1160,8800,1,0,0,4,480000
6762820225,42704,4,2.5,3160,7210,1,0,0,4,467500
6762820238,42704,3,1.75,2660,5511,1,0,0,3,467000
6762820313,42704,3,1.75,1480,6360,1,0,0,3,465000
6762820479,42704,2,1,1430,12092,1,0,0,4,460000
6762820480,42704,4,2.25,2690,36114,2,0,0,4,460000
6762820708,42704,3,2.5,1650,1838,2,0,0,4,453000
6762820868,42704,4,2.75,2900,6400,2,0,0,3,450000
6762821148,42704,2,1,1130,5413,1,0,0,3,443000
6762821687,42704,2,1.5,1090,4013,1.5,0,0,3,430000
6762821810,42704,3,1.75,1680,8610,1,0,0,4,427000
6762821918,42704,3,1.75,1530,9800,1,0,0,5,425000
6762822106,42704,3,1,1240,7300,1,0,0,3,420000
6762822670,42704,2,1.5,1370,4102,2,0,0,4,405000
6762822782,42704,3,2.75,2020,9505,1,0,0,3,401000
6762822789,42704,4,1.75,1690,7680,1,0,0,5,400375
6762822886,42704,3,2.5,2580,214315,1.5,0,0,3,400000
6762823509,42704,4,2.5,1950,7350,1,0,0,3,385000
6762823915,42704,3,3.25,1370,1227,3,0,0,3,375000
6762824191,42704,3,1.5,1560,7884,1,0,0,3,368000
6762824340,42704,4,1,1020,11383,1.5,0,0,5,364000
6762824527,42704,3,2.5,1850,10800,2,0,0,3,359782
6762824688,42704,3,2.5,1880,5290,1,0,0,3,355000
6762824689,42704,5,2.5,2540,5100,2,0,0,3,355000
6762824929,42704,3,1,1010,7680,1,0,0,4,350000
6762824930,42704,4,2.25,2190,3850,2,0,0,3,350000
6762825186,42704,2,1.75,1820,8409,1,0,0,4,345000
6762825284,42704,3,2.25,1200,2845,2,0,0,3,342000
6762825614,42704,3,1,980,9903,1,0,0,4,335000
6762825813,42704,2,1,950,3090,1,0,0,4,330000
6762826302,42704,4,1.75,1730,9520,1,0,0,4,320000
6762827148,42704,3,1.75,1810,21138,1,0,0,4,300000
6762827280,42704,3,2.5,2450,7062,2,0,0,3,299000
6762827717,42704,4,2.5,1610,4052,2,0,0,3,286950
6762827858,42704,5,2.75,2770,6116,1,0,0,3,283450
6762827978,42704,2,1.5,1190,1265,3,0,0,3,280000
6762828545,42704,3,1.75,1370,4000,1,0,1,4,268000
6762828849,42704,3,2.5,1850,7875,1,0,0,3,260000
6762828924,42704,3,2.25,1400,10436,1,0,0,4,258900
6762828940,42704,3,2,1790,7879,1.5,0,0,3,258000
6762829051,42704,3,2,930,11475,1,0,0,3,255000
6762829132,42704,3,2,1290,5000,1,0,0,5,253000
6762829269,42704,3,1,1060,52272,1,0,0,3,250000
6762829404,42704,2,1,700,6046,1,0,0,3,247500
6762829665,42704,4,2.5,1980,7264,2,0,0,3,240000
6762830001,42704,3,1,1060,10228,1,0,0,3,230000
6762830060,42704,2,1,810,5100,1,0,0,3,229000
6762830171,42704,4,2.5,1700,6031,2,0,0,3,225000
6762830291,42704,2,2.5,1000,1092,2,0,0,3,220000
6762831135,42704,3,1,1960,9583,2,0,0,2,180000
6762831150,42704,3,1,1130,9907,1,0,0,3,179950
6762831181,42704,3,1.5,1390,1882,2,0,0,3,175003
6762810867,42705,4,2.25,2870,6000,1,0,0,5,1270000
6762811449,42705,6,2.25,2550,5000,2,0,0,4,1020000
6762811685,42705,4,2.5,4070,57587,2,0,0,3,965000
6762811795,42705,4,2.75,2980,42253,1,0,0,4,949000
6762811915,42705,4,2.5,3540,18168,2,0,0,3,925000
6762812996,42705,4,2.5,4600,67369,2,0,0,3,800000
6762813094,42705,3,1.5,1960,2400,2,0,0,3,792500
6762813239,42705,3,1,1660,4400,1.5,0,0,3,780000
6762813537,42705,3,2.25,1640,1873,3,0,0,3,759000
6762813560,42705,3,2.75,2870,6600,2,0,2,3,755000
6762813899,42705,3,2.5,1960,3060,2,0,0,3,732000
6762814019,42705,3,1,940,8377,1,0,0,4,725000
6762814307,42705,2,2.5,2300,6400,1,0,0,3,705000
6762814507,42705,5,1.75,1790,9335,2,0,0,5,695000
6762814997,42705,4,1.75,2280,3680,1.5,0,0,5,665000
6762815300,42705,6,2.75,3610,10003,1.5,0,0,4,650000
6762815301,42705,4,2,1610,8976,1,0,0,4,650000
6762815807,42705,3,2.5,1860,10027,2,0,0,3,625000
6762816830,42705,5,2.5,2720,5000,1.5,0,0,4,580000
6762817090,42705,6,2.5,3370,15625,1,0,0,3,570000
6762817481,42705,4,1.75,2350,6200,1.5,0,0,4,555000
6762817660,42705,3,2,1650,3952,2,0,0,3,550000
6762817738,42705,4,2.5,2720,13500,1,0,0,3,549950
6762817855,42705,4,2.5,2500,50595,2,0,0,3,545000
6762818063,42705,3,3.5,2620,10137,2,0,0,3,538000
6762818157,42705,2,2,1370,3827,1,0,0,3,535000
6762818360,42705,3,2.75,2160,4086,1,0,0,3,528000
6762818623,42705,4,2.5,2490,34947,2,0,0,3,520000
6762818711,42705,3,3,2330,7304,1,0,0,3,516000
6762818884,42705,3,2,2350,266151,1.5,0,0,3,510000
6762818974,42705,2,1,1060,3588,1,0,0,4,506000
6762818978,42705,3,2.5,1300,1187,3,0,0,3,505500
6762819996,42705,3,2.5,1460,4961,1,0,0,4,475000
6762819997,42705,4,2.5,2240,7245,1,0,0,4,475000
6762820253,42705,4,2.25,2170,8050,1,0,0,3,466000
6762820314,42705,3,2.5,1450,5175,1,0,0,3,465000
6762820869,42705,3,2,1150,4500,1.5,0,0,3,450000
6762820870,42705,3,2.25,2530,27227,2,0,0,3,450000
6762820871,42705,2,1,950,4560,1.5,0,0,3,450000
6762821027,42705,5,2.5,2250,7945,1,0,0,4,446950
6762821134,42705,3,2.25,1460,968,2,0,0,3,443750
6762821277,42705,4,1.5,1690,3245,1.5,0,0,3,440000
6762821278,42705,4,2.25,2600,28600,1,0,0,3,440000
6762821432,42705,4,2.5,2495,5751,2,0,0,3,436000
6762821583,42705,6,2,3080,5500,2,0,0,1,432500
6762821919,42705,3,2.5,1630,10762,1,0,0,3,425000
6762822107,42705,2,1,2100,4480,1,0,0,5,420000
6762822108,42705,3,3.5,1900,2133,2,0,0,3,420000
6762822507,42705,3,1.5,2270,8187,1,0,0,4,410000
6762822508,42705,3,3.25,2650,7819,1,0,2,4,410000
6762822709,42705,3,1.75,1720,7202,1,0,0,3,404000
6762822726,42705,2,1,720,3255,1,0,0,4,403000
6762822887,42705,3,1.75,1920,9102,1,0,0,3,400000
6762823009,42705,3,1,1460,8290,1,0,0,3,399000
6762823308,42705,3,2.5,2350,5100,2,0,0,3,390000
6762823366,42705,3,2.5,2160,59241,1,0,0,3,389900
6762823414,42705,4,2.5,3190,9856,2,0,0,3,387500
6762823510,42705,4,2.75,2960,10454,1,0,1,3,385000
6762823599,42705,4,1,1740,4400,1.5,0,0,3,382000
6762823675,42705,3,2.5,1260,900,2,0,0,3,380000
6762823916,42705,3,2.25,1540,1561,3,0,0,3,375000
6762824101,42705,3,2.75,1250,1655,2,0,0,3,370000
6762824601,42705,3,1.5,1590,6750,1,0,0,3,357000
6762824690,42705,3,1.75,2370,9750,1,0,0,4,355000
6762824768,42705,5,2.75,2130,5000,1,0,0,5,353000
6762824931,42705,4,1.75,1820,6930,1,0,2,4,350000
6762824932,42705,3,1.75,1740,29597,1,0,0,4,350000
6762824933,42705,2,1.5,830,1077,2,0,0,3,350000
6762825033,42705,2,1.75,1550,9230,1,0,0,3,349900
6762825255,42705,2,1,1180,9261,1,0,0,4,343000
6762825369,42705,3,2.25,1900,8125,1,0,0,3,340000
6762825370,42705,2,1,860,7102,1,0,0,3,340000
6762825814,42705,3,2.5,2370,9102,2,0,0,3,330000
6762826063,42705,2,2.25,1230,1078,2,0,0,3,325000
6762826303,42705,4,1,1460,7200,1.5,0,0,4,320000
6762827583,42705,2,1,900,2728,2,0,0,3,290000
6762827899,42705,2,1,1280,12500,1,0,0,3,281000
6762827979,42705,3,2.5,1800,8697,2,0,0,3,280000
6762827980,42705,3,1,940,7913,1,0,0,3,280000
6762828432,42705,5,1.5,1930,7480,2,0,0,3,270000
6762828433,42705,3,2.5,1770,7336,2,0,0,3,270000
6762828553,42705,3,1.75,1410,1899,2,0,0,3,267800
6762828850,42705,3,1.75,1710,6400,1,0,0,4,260000
6762828941,42705,3,1.75,1040,5650,1,0,0,5,258000
6762829270,42705,3,2,1470,2781,2,0,0,3,250000
6762829364,42705,3,1,1752,14626,2,0,2,3,249000
6762829543,42705,3,1.5,1360,9980,1,0,0,4,244900
6762829895,42705,2,2,1200,3624,2,0,0,3,234000
6762829908,42705,2,2.25,850,1656,2,0,0,3,233000
6762829912,42705,3,1.5,910,5120,1,0,0,3,232900
6762830002,42705,6,1.5,2140,36509,1.5,0,0,4,230000
6762830079,42705,3,1,1000,16376,1,0,0,3,228000
6762830349,42705,3,1,970,7790,1,0,0,3,219000
6762830578,42705,4,2,1520,6174,1.5,0,0,5,210000
6762830579,42705,3,2,1440,10111,1,0,0,3,210000
6762830616,42705,3,1,1330,6900,1,0,0,3,209000
6762831501,42705,3,1,1520,8450,1,0,0,2,135000
6762810091,42706,4,4.25,6410,43838,2.5,0,2,4,2730000
6762810187,42706,4,3,3540,11098,2,0,0,3,2200000
6762810351,42706,5,3.5,4870,7700,2.5,0,3,5,1740000
6762810362,42706,5,3,4290,17100,1,0,3,3,1710000
6762811151,42706,5,3.75,4700,11237,2,0,0,3,1140000
6762811563,42706,4,2.5,2780,10480,1,0,3,3,990000
6762811934,42706,4,2.5,3670,315374,2,0,0,4,921500
6762812077,42706,3,2.5,2320,5000,2,0,0,3,900000
6762812345,42706,6,2.75,3500,5150,2,0,0,5,865000
6762812630,42706,3,1.75,1490,3840,2,0,0,3,835000
6762812699,42706,3,2.5,1810,7200,1,0,0,5,827500
6762812884,42706,4,3.5,3470,7396,2,0,3,3,810000
6762813467,42706,3,1.75,2150,2527,2,0,0,4,762000
6762813831,42706,3,1.75,1520,5500,1.5,0,0,5,738000
6762814095,42706,3,1.5,2180,5000,1,0,3,4,720000
6762814383,42706,4,2.5,2672,4297,2,0,0,3,700000
6762814830,42706,4,2.5,2920,6000,2,0,4,3,675000
6762814910,42706,3,2.25,3340,13805,1,0,0,3,670000
6762815206,42706,3,2.25,2230,11835,1,0,0,5,652450
6762815914,42706,3,1.75,2040,4005,1.5,0,0,4,620000
6762816259,42706,2,1,1470,6398,1,0,0,4,602000
6762816265,42706,2,2,1660,5200,1,0,0,5,601150
6762816580,42706,3,2.5,3360,218235,1,0,0,3,590000
6762816974,42706,3,2,2690,435600,2,0,0,3,575000
6762817365,42706,5,2.5,2410,8960,1,0,0,5,560000
6762817661,42706,3,2.25,1540,1005,3,0,0,3,550000
6762818485,42706,4,2.25,1580,7307,1,0,0,3,525000
6762818578,42706,3,2.5,2100,12338,2,0,0,3,521900
6762818624,42706,3,2.25,2510,43995,2,0,0,3,520000
6762818765,42706,4,2.5,2800,21370,2,0,0,3,515000
6762818766,42706,3,2.25,1300,1180,3,0,0,3,515000
6762819065,42706,2,1.75,1810,7523,1,0,0,3,501000
6762819158,42706,3,3.25,1490,902,3,0,0,3,500000
6762819159,42706,3,1.75,1800,7199,1,0,0,3,500000
6762819334,42706,2,1,1420,4635,2,0,0,4,496000
6762819741,42706,2,1,950,3960,1,0,0,3,482000
6762820045,42706,3,2.25,1850,2575,2,0,0,3,474950
6762820057,42706,2,1,1090,3160,1,0,0,3,474000
6762820103,42706,4,1.75,1760,5750,1,0,2,5,471000
6762820647,42706,4,2.5,2811,7251,2,0,0,3,455000
6762821105,42706,3,2.5,2690,21883,2,0,0,3,445000
6762821279,42706,3,2,1650,6408,2,0,0,4,440000
6762821400,42706,2,1,990,3120,1,0,2,5,437500
6762821509,42706,4,2.25,1990,8548,2,0,0,3,435000
6762821688,42706,3,2.25,1830,6460,1,0,0,3,430000
6762822426,42706,3,2.5,2210,7000,2,0,0,4,412000
6762822557,42706,3,1.75,1440,9065,1,0,0,4,409000
6762822888,42706,5,2.75,2470,19200,1,0,0,5,400000
6762822960,42706,4,3,2150,64694,1,0,0,3,399950
6762823227,42706,4,2.5,2600,8921,2,0,0,3,392000
6762823785,42706,4,1.5,2140,7920,1,0,0,3,378000
6762823917,42706,4,2,1720,2410,1,0,0,3,375000
6762823918,42706,2,1.5,1050,1046,2,0,0,3,375000
6762824242,42706,2,1,1140,15624,1,0,0,4,365500
6762824545,42706,4,1,2180,10617,1.5,0,0,3,359000
6762824691,42706,1,0.75,530,33278,1,0,2,4,355000
6762824934,42706,4,2.25,1570,499571,1,0,3,4,350000
6762825121,42706,3,2,1060,1184,2,0,0,3,346000
6762825187,42706,2,1,1770,16660,1,0,3,3,345000
6762825371,42706,3,1.75,1280,16200,1,0,0,3,340000
6762825815,42706,4,2,1750,5202,1,0,1,4,330000
6762826064,42706,3,1,1050,9083,1,0,0,3,325000
6762826065,42706,3,2,1570,5600,1,0,0,3,325000
6762826205,42706,4,2.75,2060,6659,1,0,0,3,322500
6762826529,42706,3,1.75,1900,7076,1,0,0,3,315000
6762827516,42706,4,2.5,1580,6633,2,0,0,4,291000
6762827800,42706,3,1.75,1990,6500,1,0,0,3,285000
6762828365,42706,3,2.5,1490,8005,1,0,0,3,271500
6762828782,42706,4,1.5,2040,10488,1,0,0,3,261000
6762828851,42706,4,1,1740,8100,1,0,0,4,260000
6762829271,42706,4,2.75,1830,6643,2,0,0,3,250000
6762829421,42706,3,2.25,1640,7630,1,0,0,4,247000
6762829449,42706,2,1.5,1260,9693,1,0,0,3,245560
6762829666,42706,3,2.25,1460,5818,1,0,0,3,240000
6762829667,42706,3,1.5,1890,9000,1,0,0,3,240000
6762830095,42706,3,1,1340,10035,1,0,0,3,227000
6762830172,42706,3,2.5,1740,10050,2,0,0,3,225000
6762830617,42706,3,1,1320,3954,1.5,0,0,3,209000
6762831040,42706,2,1,710,14700,1,0,0,5,187250
6762831136,42706,5,1,1460,11726,1.5,0,0,3,180000
6762810868,42707,5,3,3950,9520,1,0,0,3,1270000
6762810908,42707,5,2.75,3710,13874,1.5,0,3,4,1250000
6762811281,42707,4,2.5,3000,10920,1,0,0,4,1080000
6762811648,42707,4,3.25,4010,13797,2,0,0,3,972000
6762812265,42707,3,2.5,1820,6848,1,0,0,4,875000
6762812631,42707,4,2.75,4030,10240,2,0,2,3,835000
6762813646,42707,5,2.25,2020,8400,1,0,0,4,750000
6762813740,42707,3,2.5,2970,11985,1,0,0,3,745000
6762814131,42707,3,1,2090,4000,1.5,0,2,3,717500
6762814998,42707,2,2,1615,4590,1.5,0,0,5,665000
6762815076,42707,2,1,960,6263,1,0,1,4,660000
6762815736,42707,4,2.5,2280,7219,2,0,0,4,626100
6762815866,42707,4,2.5,2280,14290,1.5,0,0,4,622100
6762816487,42707,2,2,1510,4000,1,0,0,4,595000
6762817366,42707,4,1.5,1810,3400,2,0,0,3,560000
6762817662,42707,4,3.5,3540,4750,2,0,0,3,550000
6762818064,42707,3,2.75,2000,7204,1,0,0,5,538000
6762818332,42707,3,2.25,1240,1250,3,0,0,3,529950
6762818361,42707,5,2.25,2940,38009,1,0,0,3,528000
6762818376,42707,4,2.25,2270,8480,1,0,0,5,527500
6762818885,42707,3,1.75,2060,58341,1,0,4,3,510000
6762819515,42707,8,5,2800,2580,2,0,0,3,490000
6762820563,42707,3,4,1390,1569,2,0,0,3,458000
6762820590,42707,3,2.25,1750,12408,1,0,0,5,456150
6762820872,42707,4,1.75,1850,7730,1,0,0,5,450000
6762821324,42707,3,2,1230,1613,2,0,0,3,439950
6762821758,42707,4,1.75,2160,7700,2,0,0,2,429000
6762821793,42707,3,1.5,1900,43186,1.5,0,0,4,427500
6762821920,42707,4,2,1490,5300,1,0,0,3,425000
6762822109,42707,3,1.75,1720,5000,1.5,0,0,3,420000
6762822151,42707,3,2.25,1830,7500,1,0,0,4,419995
6762822671,42707,3,2,1450,6081,1,0,0,4,405000
